Elapsed - Replicas - Running - Unavailable
1 - 4 - 4 - 0
3 - 4 - 4 - 0
5 - 4 - 4 - 0
7 - 4 - 4 - 0
9 - 4 - 4 - 0
11 - 4 - 4 - 0
13 - 4 - 4 - 0
16 - 4 - 3 - 1
18 - 4 - 3 - 1
20 - 4 - 4 - 0
22 - 4 - 4 - 0
24 - 4 - 4 - 0
26 - 4 - 4 - 0
28 - 4 - 4 - 0
30 - 4 - 4 - 0
32 - 4 - 4 - 0
34 - 4 - 4 - 1
36 - 4 - 2 - 2
38 - 4 - 1 - 3
40 - 4 - 1 - 3
43 - 4 - 0 - 4
45 - 4 - 0 - 4
47 - 4 - 0 - 5
49 - 4 - 1 - 4
51 - 4 - 1 - 6
53 - 4 - 2 - 6
56 - 4 - 4 - 3
60 - 4 - 4 - 0
62 - 4 - 4 - 0
64 - 4 - 4 - 0
66 - 4 - 4 - 0
68 - 4 - 4 - 0
70 - 4 - 4 - 0
72 - 4 - 3 - 1
74 - 4 - 4 - 0
76 - 4 - 3 - 1
78 - 4 - 3 - 0
81 - 4 - 4 - 0
83 - 4 - 4 - 0
85 - 4 - 4 - 0
87 - 4 - 4 - 0
88 - 4 - 4 - 1
91 - 4 - 3 - 1
93 - 4 - 3 - 2
95 - 4 - 2 - 3
97 - 4 - 0 - 4
99 - 4 - 0 - 4
101 - 4 - 0 - 4
103 - 4 - 0 - 5
105 - 4 - 1 - 4
107 - 4 - 1 - 7
111 - 4 - 1 - 7
113 - 4 - 2 - 4
116 - 4 - 4 - 1
119 - 4 - 4 - 0
121 - 4 - 4 - 0
123 - 4 - 4 - 0
125 - 4 - 4 - 0
127 - 4 - 4 - 0
129 - 4 - 3 - 0
131 - 4 - 4 - 0
133 - 4 - 3 - 2
135 - 4 - 4 - 0
137 - 4 - 4 - 0
140 - 4 - 4 - 0
142 - 4 - 4 - 0
144 - 4 - 4 - 0
146 - 4 - 4 - 0
148 - 4 - 4 - 0
150 - 4 - 4 - 0
152 - 4 - 4 - 0
154 - 4 - 4 - 0
156 - 4 - 4 - 0
158 - 4 - 4 - 0
160 - 4 - 4 - 0
162 - 4 - 4 - 0
164 - 4 - 4 - 2
166 - 4 - 1 - 3
168 - 4 - 1 - 3
170 - 4 - 0 - 4
172 - 4 - 0 - 4
174 - 4 - 0 - 4
176 - 4 - 0 - 4
178 - 4 - 0 - 5
180 - 4 - 2 - 5
182 - 4 - 3 - 4
184 - 4 - 3 - 5
187 - 4 - 3 - 5
189 - 4 - 4 - 1
191 - 4 - 4 - 1
194 - 4 - 4 - 0
196 - 4 - 4 - 0
198 - 4 - 4 - 0
200 - 4 - 4 - 0
202 - 4 - 4 - 0
204 - 4 - 4 - 0
206 - 4 - 4 - 0
208 - 4 - 4 - 0
211 - 4 - 4 - 0
213 - 4 - 4 - 0
215 - 4 - 3 - 1
217 - 4 - 3 - 1
219 - 4 - 4 - 0
221 - 4 - 4 - 0
223 - 4 - 4 - 0
225 - 4 - 4 - 0
227 - 4 - 4 - 0
229 - 4 - 4 - 0
231 - 4 - 4 - 0
233 - 4 - 4 - 0
235 - 4 - 4 - 0
237 - 4 - 4 - 0
239 - 4 - 4 - 0
241 - 4 - 3 - 1
243 - 4 - 2 - 3
245 - 4 - 1 - 3
