Elapsed - Replicas - Running - Unavailable
1 - 32 - 32 - 0
3 - 32 - 32 - 0
5 - 32 - 32 - 0
7 - 32 - 32 - 0
9 - 32 - 32 - 0
12 - 32 - 32 - 0
15 - 32 - 26 - 8
18 - 32 - 17 - 15
21 - 32 - 14 - 17
25 - 32 - 20 - 13
29 - 32 - 19 - 15
32 - 32 - 22 - 11
35 - 32 - 18 - 13
38 - 32 - 23 - 10
40 - 32 - 24 - 9
42 - 32 - 21 - 12
46 - 32 - 17 - 17
48 - 32 - 18 - 15
53 - 32 - 15 - 20
57 - 32 - 13 - 25
61 - 32 - 13 - 25
65 - 32 - 12 - 30
70 - 32 - 13 - 32
74 - 32 - 13 - 35
79 - 32 - 14 - 35
83 - 32 - 14 - 36
87 - 32 - 10 - 39
91 - 32 - 6 - 44
95 - 32 - 1 - 47
99 - 32 - 0 - 46
102 - 32 - 0 - 42
105 - 32 - 1 - 37
108 - 32 - 5 - 31
113 - 32 - 11 - 23
117 - 32 - 15 - 18
121 - 32 - 22 - 11
123 - 32 - 24 - 8
126 - 32 - 26 - 8
128 - 32 - 24 - 9
131 - 32 - 23 - 13
135 - 32 - 24 - 14
138 - 32 - 24 - 12
141 - 32 - 25 - 10
143 - 32 - 24 - 8
145 - 32 - 28 - 5
148 - 32 - 27 - 4
150 - 32 - 28 - 5
152 - 32 - 26 - 5
155 - 32 - 24 - 9
157 - 32 - 24 - 9
160 - 32 - 28 - 7
164 - 32 - 27 - 7
167 - 32 - 28 - 5
169 - 32 - 29 - 4
172 - 32 - 29 - 4
174 - 32 - 28 - 5
177 - 32 - 29 - 5
179 - 32 - 28 - 5
Elapsed - Replicas - Running - Unavailable
1 - 32 - 32 - 0
3 - 32 - 32 - 0
5 - 32 - 32 - 0
7 - 32 - 32 - 0
9 - 32 - 32 - 0
13 - 32 - 23 - 11
17 - 32 - 19 - 12
20 - 32 - 21 - 11
25 - 32 - 25 - 7
30 - 32 - 27 - 3
33 - 32 - 25 - 8
35 - 32 - 24 - 7
37 - 32 - 23 - 10
40 - 32 - 19 - 14
43 - 32 - 19 - 20
48 - 32 - 15 - 24
52 - 32 - 14 - 27
57 - 32 - 12 - 31
62 - 32 - 10 - 36
66 - 32 - 8 - 39
71 - 32 - 5 - 42
76 - 32 - 6 - 40
79 - 32 - 6 - 39
83 - 32 - 2 - 41
87 - 32 - 7 - 34
91 - 32 - 9 - 36
95 - 32 - 12 - 34
98 - 32 - 12 - 33
103 - 32 - 12 - 32
108 - 32 - 13 - 28
113 - 32 - 13 - 28
117 - 32 - 16 - 26
120 - 32 - 13 - 26
123 - 32 - 10 - 26
126 - 32 - 11 - 27
129 - 32 - 8 - 30
133 - 32 - 8 - 26
136 - 32 - 14 - 21
140 - 32 - 15 - 16
143 - 32 - 18 - 14
145 - 32 - 25 - 8
150 - 32 - 25 - 7
152 - 32 - 24 - 8
154 - 32 - 23 - 9
157 - 32 - 23 - 8
159 - 32 - 23 - 8
161 - 32 - 23 - 12
165 - 32 - 23 - 13
Elapsed - Replicas - Running - Unavailable
1 - 32 - 32 - 0
3 - 32 - 32 - 0
5 - 32 - 32 - 0
8 - 32 - 32 - 0
10 - 32 - 28 - 4
12 - 32 - 28 - 4
15 - 32 - 28 - 6
19 - 32 - 28 - 5
22 - 32 - 21 - 10
27 - 32 - 30 - 4
31 - 32 - 28 - 3
33 - 32 - 29 - 4
35 - 32 - 26 - 7
38 - 32 - 21 - 11
40 - 32 - 18 - 16
43 - 32 - 17 - 17
47 - 32 - 16 - 21
53 - 32 - 14 - 25
57 - 32 - 9 - 32
61 - 32 - 8 - 34
66 - 32 - 8 - 36
70 - 32 - 9 - 40
75 - 32 - 6 - 43
80 - 32 - 7 - 42
83 - 32 - 6 - 43
86 - 32 - 4 - 43
90 - 32 - 3 - 46
95 - 32 - 1 - 47
99 - 32 - 0 - 45
104 - 32 - 3 - 41
108 - 32 - 4 - 40
114 - 32 - 6 - 39
119 - 32 - 9 - 35
123 - 32 - 7 - 34
126 - 32 - 6 - 34
131 - 32 - 5 - 30
134 - 32 - 4 - 28
137 - 32 - 9 - 22
140 - 32 - 13 - 17
143 - 32 - 21 - 8
147 - 32 - 28 - 3
150 - 32 - 27 - 6
153 - 32 - 24 - 8
156 - 32 - 22 - 10
159 - 32 - 24 - 8
165 - 32 - 23 - 16
169 - 32 - 22 - 18
173 - 32 - 21 - 20
177 - 32 - 20 - 18
