Elapsed - Replicas - Running - Unavailable
1 - 1 - 1 - 0
3 - 1 - 1 - 0
5 - 1 - 1 - 0
7 - 1 - 1 - 0
9 - 1 - 1 - 0
11 - 1 - 1 - 0
13 - 1 - 1 - 0
15 - 1 - 0 - 1
17 - 1 - 1 - 0
19 - 1 - 1 - 0
21 - 1 - 1 - 0
23 - 1 - 1 - 0
25 - 1 - 1 - 2
28 - 2 - 0 - 1
30 - 2 - 1 - 1
32 - 2 - 1 - 1
34 - 2 - 1 - 1
36 - 2 - 1 - 1
38 - 2 - 1 - 1
40 - 2 - 0 - 3
42 - 2 - 1 - 2
44 - 2 - 1 - 2
46 - 2 - 1 - 2
49 - 2 - 1 - 1
52 - 2 - 1 - 1
53 - 2 - 1 - 1
55 - 2 - 1 - 2
58 - 2 - 2 - 1
60 - 2 - 1 - 2
62 - 2 - 2 - 1
64 - 2 - 2 - 0
66 - 2 - 2 - 0
68 - 2 - 2 - 0
70 - 2 - 2 - 0
72 - 2 - 1 - 0
74 - 2 - 1 - 1
76 - 2 - 1 - 1
78 - 2 - 1 - 1
81 - 2 - 1 - 1
82 - 2 - 1 - 1
84 - 2 - 1 - 1
86 - 2 - 1 - 2
88 - 2 - 1 - 2
90 - 2 - 1 - 2
92 - 2 - 1 - 2
95 - 2 - 1 - 1
97 - 2 - 1 - 1
99 - 2 - 1 - 1
100 - 2 - 1 - 1
103 - 3 - 0 - 3
105 - 3 - 1 - 2
107 - 3 - 3 - 1
109 - 3 - 3 - 1
111 - 3 - 3 - 0
113 - 3 - 3 - 0
115 - 3 - 3 - 0
117 - 4 - 3 - 3
120 - 4 - 3 - 1
122 - 4 - 3 - 2
124 - 4 - 2 - 2
126 - 4 - 2 - 2
128 - 4 - 2 - 2
130 - 4 - 2 - 2
132 - 4 - 2 - 2
134 - 4 - 1 - 4
136 - 4 - 2 - 3
139 - 4 - 3 - 2
141 - 4 - 3 - 1
143 - 4 - 3 - 1
145 - 4 - 3 - 2
147 - 4 - 3 - 2
150 - 4 - 4 - 1
152 - 4 - 3 - 2
154 - 4 - 3 - 1
156 - 4 - 3 - 1
158 - 4 - 3 - 1
160 - 4 - 3 - 1
162 - 4 - 1 - 3
164 - 4 - 3 - 2
167 - 4 - 3 - 1
169 - 4 - 3 - 1
171 - 4 - 3 - 1
173 - 4 - 3 - 2
175 - 4 - 3 - 2
177 - 4 - 3 - 2
179 - 4 - 3 - 1
181 - 4 - 3 - 1
183 - 4 - 3 - 1
185 - 4 - 3 - 1
187 - 4 - 1 - 3
189 - 4 - 2 - 2
191 - 4 - 2 - 2
194 - 4 - 1 - 3
196 - 4 - 3 - 1
198 - 4 - 3 - 1
200 - 4 - 3 - 1
202 - 4 - 3 - 2
204 - 4 - 4 - 1
206 - 4 - 4 - 1
208 - 4 - 3 - 2
212 - 4 - 3 - 1
213 - 4 - 3 - 1
215 - 4 - 3 - 1
217 - 4 - 3 - 1
219 - 4 - 2 - 2
222 - 4 - 2 - 3
224 - 4 - 3 - 2
226 - 4 - 3 - 1
228 - 4 - 3 - 1
230 - 4 - 3 - 1
232 - 4 - 3 - 1
234 - 4 - 3 - 1
236 - 4 - 3 - 2
238 - 4 - 4 - 2
241 - 4 - 3 - 2
244 - 4 - 3 - 1
246 - 4 - 3 - 1
248 - 4 - 3 - 1
250 - 4 - 3 - 1
252 - 4 - 2 - 3
254 - 4 - 2 - 3
257 - 4 - 3 - 1
259 - 4 - 3 - 1
261 - 4 - 3 - 1
263 - 4 - 3 - 1
265 - 4 - 3 - 2
267 - 4 - 4 - 1
269 - 4 - 4 - 0
271 - 4 - 4 - 0
273 - 4 - 3 - 1
275 - 4 - 3 - 1
277 - 4 - 3 - 1
279 - 4 - 3 - 1
281 - 4 - 3 - 1
283 - 4 - 3 - 2
286 - 4 - 3 - 2
288 - 4 - 3 - 2
290 - 4 - 3 - 2
293 - 4 - 3 - 1
295 - 4 - 3 - 1
297 - 4 - 3 - 1
299 - 4 - 3 - 2
301 - 4 - 3 - 1
304 - 4 - 4 - 1
306 - 4 - 4 - 0
308 - 4 - 4 - 0
310 - 4 - 3 - 1
312 - 4 - 3 - 1
314 - 4 - 3 - 1
316 - 4 - 3 - 1
317 - 4 - 3 - 1
319 - 4 - 3 - 1
321 - 4 - 3 - 1
323 - 4 - 2 - 3
325 - 4 - 2 - 3
328 - 4 - 3 - 1
330 - 4 - 3 - 1
332 - 4 - 3 - 1
334 - 4 - 3 - 1
335 - 4 - 2 - 3
338 - 4 - 4 - 1
340 - 4 - 4 - 0
342 - 4 - 4 - 0
344 - 4 - 4 - 0
346 - 4 - 4 - 0
348 - 4 - 3 - 1
350 - 4 - 4 - 0
352 - 4 - 4 - 0
354 - 4 - 4 - 0
356 - 4 - 4 - 0
358 - 4 - 4 - 0
360 - 4 - 2 - 1
362 - 4 - 3 - 2
364 - 4 - 3 - 1
366 - 4 - 3 - 1
368 - 4 - 2 - 2
370 - 4 - 2 - 2
372 - 4 - 2 - 3
374 - 4 - 2 - 2
376 - 4 - 3 - 2
378 - 4 - 3 - 2
380 - 4 - 3 - 2
382 - 4 - 1 - 4
384 - 4 - 1 - 4
386 - 4 - 1 - 2
388 - 4 - 2 - 2
390 - 4 - 2 - 3
392 - 4 - 2 - 2
394 - 4 - 2 - 3
396 - 4 - 3 - 3
399 - 4 - 4 - 0
401 - 4 - 4 - 0
403 - 4 - 4 - 0
405 - 4 - 4 - 0
407 - 4 - 3 - 1
409 - 4 - 4 - 0
411 - 4 - 4 - 0
413 - 4 - 4 - 0
415 - 4 - 4 - 0
417 - 4 - 4 - 0
420 - 4 - 4 - 0
422 - 4 - 3 - 1
424 - 3 - 3 - 0
426 - 3 - 3 - 1
428 - 3 - 2 - 1
430 - 3 - 2 - 1
432 - 3 - 2 - 1
434 - 3 - 2 - 1
436 - 3 - 1 - 2
439 - 3 - 1 - 3
441 - 3 - 2 - 3
445 - 3 - 1 - 2
446 - 3 - 1 - 2
449 - 3 - 1 - 3
451 - 3 - 2 - 2
454 - 3 - 2 - 1
456 - 3 - 2 - 1
458 - 3 - 2 - 2
460 - 3 - 3 - 2
463 - 3 - 3 - 0
465 - 3 - 3 - 0
467 - 3 - 3 - 0
469 - 3 - 3 - 0
471 - 3 - 3 - 0
473 - 3 - 3 - 0
475 - 3 - 3 - 0
477 - 3 - 3 - 0
479 - 3 - 3 - 0
481 - 3 - 3 - 0
483 - 3 - 3 - 0
485 - 3 - 3 - 0
487 - 3 - 3 - 0
489 - 3 - 3 - 0
491 - 3 - 3 - 0
493 - 3 - 2 - 1
495 - 3 - 3 - 0
497 - 3 - 3 - 0
499 - 3 - 3 - 0
501 - 3 - 3 - 0
503 - 3 - 3 - 0
505 - 3 - 3 - 0
507 - 3 - 3 - 0
509 - 3 - 3 - 0
511 - 3 - 2 - 1
513 - 3 - 2 - 1
515 - 3 - 2 - 1
517 - 3 - 2 - 1
519 - 3 - 2 - 1
520 - 3 - 2 - 1
523 - 3 - 2 - 2
525 - 3 - 2 - 2
527 - 3 - 2 - 2
529 - 3 - 2 - 2
531 - 3 - 2 - 1
533 - 3 - 2 - 1
535 - 3 - 2 - 1
537 - 3 - 2 - 2
540 - 3 - 3 - 1
541 - 3 - 3 - 1
544 - 3 - 3 - 1
546 - 3 - 3 - 0
548 - 3 - 1 - 2
550 - 3 - 2 - 1
552 - 3 - 2 - 1
554 - 3 - 2 - 1
556 - 3 - 2 - 1
558 - 3 - 2 - 1
560 - 3 - 1 - 2
563 - 3 - 2 - 2
565 - 3 - 2 - 1
567 - 3 - 3 - 0
569 - 3 - 3 - 0
572 - 3 - 2 - 1
573 - 3 - 2 - 1
575 - 3 - 2 - 1
577 - 3 - 2 - 1
579 - 3 - 2 - 1
581 - 3 - 2 - 1
583 - 3 - 2 - 1
585 - 3 - 2 - 1
587 - 3 - 1 - 2
589 - 3 - 3 - 1
591 - 3 - 3 - 1
593 - 3 - 2 - 2
597 - 3 - 2 - 1
599 - 3 - 2 - 1
601 - 3 - 2 - 1
603 - 3 - 2 - 1
605 - 3 - 2 - 1
607 - 3 - 2 - 1
609 - 3 - 2 - 1
611 - 3 - 1 - 3
613 - 3 - 1 - 2
615 - 3 - 2 - 2
618 - 3 - 2 - 1
620 - 3 - 2 - 1
622 - 3 - 2 - 1
624 - 3 - 2 - 1
626 - 3 - 2 - 2
628 - 3 - 2 - 2
630 - 3 - 3 - 1
632 - 3 - 3 - 1
634 - 3 - 3 - 1
636 - 3 - 3 - 0
638 - 3 - 3 - 0
640 - 3 - 3 - 2
642 - 3 - 2 - 1
644 - 3 - 2 - 1
646 - 3 - 2 - 1
648 - 3 - 2 - 1
651 - 3 - 2 - 1
653 - 3 - 2 - 2
655 - 3 - 2 - 0
657 - 3 - 3 - 0
659 - 3 - 3 - 0
661 - 3 - 3 - 0
664 - 3 - 2 - 1
666 - 2 - 2 - 0
668 - 2 - 2 - 0
670 - 2 - 2 - 0
672 - 2 - 2 - 0
674 - 2 - 2 - 0
676 - 2 - 2 - 0
678 - 2 - 2 - 0
680 - 2 - 2 - 0
682 - 2 - 1 - 1
684 - 2 - 1 - 1
