Elapsed - Replicas - Running - Unavailable
1 - 0 - 0 - 0
3 - 0 - 0 - 0
5 - 0 - 0 - 1
7 - 1 - 0 - 1
9 - 1 - 1 - 0
11 - 2 - 1 - 1
13 - 2 - 2 - 0
16 - 2 - 2 - 0
18 - 2 - 2 - 1
20 - 2 - 2 - 0
22 - 2 - 2 - 0
25 - 2 - 1 - 4
28 - 4 - 0 - 4
29 - 4 - 2 - 2
31 - 4 - 2 - 2
33 - 4 - 2 - 2
35 - 4 - 2 - 4
38 - 4 - 3 - 2
40 - 4 - 3 - 2
42 - 4 - 3 - 3
45 - 4 - 3 - 3
48 - 4 - 2 - 3
53 - 4 - 1 - 3
56 - 4 - 2 - 2
58 - 4 - 2 - 2
60 - 4 - 2 - 2
62 - 4 - 2 - 3
68 - 4 - 1 - 4
70 - 4 - 3 - 3
72 - 4 - 3 - 3
77 - 4 - 1 - 4
81 - 4 - 1 - 4
84 - 4 - 3 - 2
86 - 4 - 3 - 2
88 - 4 - 2 - 4
93 - 4 - 2 - 3
97 - 4 - 0 - 5
101 - 4 - 2 - 3
106 - 4 - 2 - 3
109 - 4 - 0 - 6
116 - 4 - 2 - 4
120 - 4 - 3 - 2
122 - 4 - 3 - 2
124 - 4 - 3 - 3
128 - 4 - 0 - 5
131 - 4 - 3 - 2
135 - 4 - 3 - 1
137 - 4 - 3 - 1
139 - 4 - 3 - 1
143 - 4 - 0 - 5
146 - 4 - 1 - 4
148 - 4 - 2 - 3
150 - 4 - 2 - 3
154 - 4 - 1 - 5
160 - 4 - 3 - 3
164 - 4 - 3 - 3
166 - 4 - 3 - 1
169 - 4 - 2 - 4
175 - 4 - 1 - 4
178 - 4 - 2 - 3
179 - 4 - 3 - 2
182 - 4 - 3 - 1
184 - 4 - 3 - 3
187 - 4 - 3 - 2
190 - 4 - 2 - 3
192 - 4 - 2 - 2
195 - 4 - 2 - 2
198 - 4 - 0 - 3
200 - 4 - 1 - 5
203 - 4 - 3 - 3
205 - 4 - 3 - 3
207 - 4 - 2 - 4
210 - 4 - 2 - 2
212 - 4 - 2 - 3
214 - 4 - 2 - 3
216 - 4 - 3 - 2
218 - 4 - 3 - 1
220 - 4 - 3 - 1
222 - 4 - 3 - 2
225 - 4 - 2 - 3
227 - 4 - 3 - 2
234 - 4 - 2 - 2
236 - 4 - 1 - 3
239 - 4 - 0 - 4
242 - 4 - 1 - 4
244 - 4 - 2 - 4
249 - 4 - 2 - 5
254 - 4 - 3 - 4
258 - 4 - 3 - 2
263 - 4 - 3 - 1
265 - 4 - 3 - 1
267 - 4 - 2 - 2
269 - 4 - 2 - 2
271 - 4 - 2 - 3
273 - 4 - 3 - 2
275 - 4 - 3 - 3
277 - 4 - 2 - 3
279 - 4 - 2 - 2
280 - 4 - 0 - 5
283 - 4 - 2 - 3
285 - 4 - 2 - 3
287 - 4 - 2 - 2
289 - 4 - 2 - 2
291 - 4 - 2 - 4
293 - 4 - 2 - 4
297 - 4 - 0 - 6
304 - 4 - 0 - 4
306 - 4 - 3 - 1
308 - 4 - 3 - 1
310 - 4 - 3 - 1
312 - 4 - 3 - 2
315 - 4 - 4 - 1
318 - 4 - 3 - 2
322 - 4 - 2 - 2
326 - 4 - 3 - 1
328 - 4 - 2 - 2
330 - 4 - 3 - 1
332 - 4 - 2 - 2
334 - 4 - 2 - 2
336 - 4 - 1 - 4
338 - 4 - 2 - 4
341 - 4 - 1 - 4
344 - 4 - 1 - 5
346 - 4 - 1 - 4
347 - 4 - 2 - 4
351 - 4 - 2 - 4
357 - 4 - 2 - 5
363 - 4 - 2 - 4
370 - 4 - 2 - 2
373 - 4 - 1 - 3
376 - 4 - 2 - 2
378 - 4 - 2 - 2
380 - 4 - 2 - 4
384 - 4 - 3 - 2
387 - 4 - 3 - 2
389 - 4 - 4 - 2
392 - 4 - 2 - 3
394 - 4 - 1 - 4
396 - 4 - 2 - 2
398 - 4 - 2 - 2
400 - 4 - 1 - 3
403 - 4 - 2 - 2
405 - 4 - 1 - 5
408 - 4 - 1 - 5
410 - 4 - 2 - 4
413 - 4 - 1 - 5
421 - 4 - 1 - 6
428 - 4 - 0 - 7
431 - 4 - 2 - 4
435 - 4 - 4 - 1
437 - 4 - 4 - 1
440 - 4 - 3 - 1
442 - 4 - 2 - 2
444 - 4 - 0 - 4
446 - 4 - 2 - 2
448 - 4 - 2 - 2
450 - 4 - 2 - 2
451 - 4 - 2 - 2
453 - 4 - 2 - 5
457 - 4 - 1 - 5
462 - 4 - 2 - 4
465 - 4 - 3 - 1
467 - 4 - 3 - 1
469 - 4 - 3 - 1
471 - 4 - 3 - 2
473 - 4 - 4 - 1
477 - 4 - 4 - 1
480 - 4 - 4 - 0
482 - 4 - 4 - 0
484 - 4 - 4 - 0
486 - 4 - 4 - 0
488 - 4 - 4 - 0
490 - 4 - 4 - 0
492 - 4 - 4 - 0
494 - 4 - 4 - 0
496 - 4 - 4 - 0
497 - 4 - 4 - 0
499 - 4 - 4 - 0
501 - 4 - 4 - 0
503 - 4 - 4 - 0
505 - 4 - 4 - 0
507 - 4 - 4 - 0
509 - 4 - 4 - 0
511 - 4 - 4 - 0
512 - 4 - 4 - 0
514 - 4 - 4 - 0
517 - 4 - 4 - 0
