Elapsed - Replicas - Running - Unavailable
1 - 64 - 64 - 0
3 - 64 - 64 - 0
6 - 64 - 64 - 0
8 - 64 - 64 - 0
10 - 64 - 60 - 4
14 - 64 - 58 - 7
18 - 64 - 51 - 17
22 - 64 - 42 - 23
25 - 64 - 36 - 30
28 - 64 - 31 - 36
31 - 64 - 22 - 45
Elapsed - Replicas - Running - Unavailable
1 - 64 - 64 - 0
3 - 64 - 64 - 0
5 - 64 - 64 - 0
7 - 64 - 64 - 0
10 - 64 - 58 - 7
13 - 64 - 56 - 9
19 - 64 - 50 - 19
22 - 64 - 41 - 22
24 - 64 - 34 - 32
28 - 64 - 30 - 35
33 - 64 - 25 - 40
36 - 64 - 17 - 46
40 - 64 - 10 - 57
44 - 64 - 9 - 55
48 - 64 - 9 - 56
50 - 64 - 9 - 59
55 - 64 - 10 - 58
59 - 64 - 12 - 54
62 - 64 - 18 - 50
65 - 64 - 19 - 50
70 - 64 - 19 - 51
75 - 64 - 20 - 53
79 - 64 - 25 - 49
82 - 64 - 28 - 48
86 - 64 - 30 - 49
91 - 64 - 33 - 51
95 - 64 - 35 - 51
101 - 64 - 36 - 53
105 - 64 - 36 - 53
111 - 64 - 37 - 52
114 - 64 - 38 - 51
118 - 64 - 38 - 50
123 - 64 - 40 - 43
125 - 64 - 41 - 41
128 - 64 - 43 - 37
130 - 64 - 45 - 33
133 - 64 - 46 - 30
135 - 64 - 48 - 25
137 - 64 - 51 - 21
139 - 64 - 53 - 16
142 - 64 - 54 - 12
144 - 64 - 56 - 8
146 - 64 - 60 - 3
148 - 64 - 64 - 0
150 - 64 - 64 - 0
154 - 64 - 64 - 0
156 - 64 - 64 - 0
158 - 64 - 64 - 0
160 - 64 - 64 - 0
162 - 64 - 64 - 0
164 - 64 - 64 - 0
167 - 64 - 64 - 0
169 - 64 - 64 - 0
171 - 64 - 64 - 0
173 - 64 - 64 - 0
175 - 64 - 64 - 0
177 - 64 - 64 - 0
180 - 64 - 64 - 0
182 - 64 - 64 - 0
184 - 64 - 64 - 0
187 - 64 - 64 - 0
189 - 64 - 64 - 0
191 - 64 - 64 - 0
193 - 64 - 64 - 0
195 - 64 - 64 - 0
198 - 64 - 64 - 0
200 - 64 - 64 - 0
203 - 64 - 64 - 0
205 - 64 - 64 - 0
207 - 64 - 64 - 0
209 - 64 - 64 - 0
211 - 64 - 64 - 0
213 - 64 - 64 - 0
216 - 64 - 64 - 0
