Elapsed - Replicas - Running - Unavailable
1 - 4 - 4 - 0
3 - 4 - 4 - 0
4 - 4 - 4 - 0
6 - 4 - 4 - 0
8 - 4 - 4 - 0
11 - 4 - 4 - 0
13 - 4 - 2 - 4
15 - 4 - 4 - 0
17 - 4 - 4 - 0
19 - 4 - 4 - 0
21 - 4 - 4 - 0
23 - 4 - 4 - 0
25 - 4 - 4 - 0
27 - 4 - 4 - 0
29 - 4 - 1 - 4
31 - 4 - 0 - 4
33 - 4 - 0 - 4
35 - 4 - 0 - 4
37 - 4 - 0 - 4
39 - 4 - 0 - 5
41 - 4 - 0 - 6
43 - 4 - 1 - 6
46 - 4 - 4 - 2
48 - 4 - 4 - 2
50 - 4 - 4 - 2
52 - 4 - 4 - 0
54 - 4 - 4 - 0
56 - 4 - 3 - 0
58 - 4 - 3 - 0
60 - 4 - 4 - 0
62 - 4 - 4 - 0
64 - 4 - 2 - 1
66 - 4 - 4 - 0
68 - 4 - 4 - 0
70 - 4 - 4 - 0
72 - 4 - 2 - 2
74 - 4 - 2 - 2
76 - 4 - 2 - 2
78 - 4 - 0 - 4
80 - 4 - 0 - 4
82 - 4 - 0 - 4
84 - 4 - 0 - 4
86 - 4 - 0 - 4
88 - 4 - 0 - 6
91 - 4 - 3 - 4
93 - 4 - 3 - 5
95 - 4 - 4 - 1
97 - 4 - 4 - 1
99 - 4 - 4 - 1
101 - 4 - 4 - 0
103 - 4 - 4 - 0
105 - 4 - 3 - 1
107 - 4 - 4 - 0
109 - 4 - 4 - 0
111 - 4 - 4 - 0
113 - 4 - 4 - 0
115 - 4 - 4 - 0
117 - 4 - 4 - 0
119 - 4 - 4 - 0
121 - 4 - 4 - 0
123 - 4 - 2 - 2
125 - 4 - 1 - 3
127 - 4 - 1 - 3
129 - 4 - 0 - 4
131 - 4 - 0 - 4
133 - 4 - 0 - 4
135 - 4 - 0 - 5
137 - 4 - 1 - 5
139 - 4 - 2 - 5
141 - 4 - 2 - 6
144 - 4 - 3 - 2
146 - 4 - 4 - 0
148 - 4 - 4 - 0
150 - 4 - 4 - 0
152 - 4 - 4 - 0
154 - 4 - 3 - 1
156 - 4 - 3 - 1
158 - 4 - 3 - 1
160 - 4 - 3 - 1
162 - 4 - 2 - 2
164 - 4 - 3 - 1
166 - 4 - 2 - 2
168 - 4 - 3 - 1
170 - 4 - 3 - 1
172 - 4 - 3 - 2
174 - 4 - 4 - 1
176 - 4 - 4 - 1
178 - 4 - 4 - 0
180 - 4 - 3 - 1
182 - 4 - 2 - 2
184 - 4 - 2 - 2
186 - 4 - 1 - 3
188 - 4 - 1 - 3
190 - 4 - 1 - 3
192 - 4 - 1 - 4
194 - 4 - 2 - 3
196 - 4 - 1 - 5
198 - 4 - 2 - 5
200 - 4 - 4 - 2
202 - 4 - 4 - 2
204 - 4 - 4 - 0
206 - 4 - 4 - 0
208 - 4 - 4 - 0
210 - 4 - 4 - 0
213 - 4 - 4 - 0
215 - 4 - 3 - 1
216 - 4 - 3 - 1
218 - 4 - 3 - 1
220 - 4 - 3 - 1
222 - 4 - 3 - 1
224 - 4 - 3 - 1
226 - 4 - 3 - 1
228 - 4 - 3 - 2
230 - 4 - 4 - 0
232 - 4 - 3 - 1
234 - 4 - 3 - 1
