Elapsed - Replicas - Running - Unavailable
1 - 1 - 1 - 0
4 - 1 - 1 - 0
6 - 1 - 1 - 0
8 - 1 - 1 - 0
10 - 1 - 1 - 0
13 - 1 - 0 - 0
16 - 1 - 1 - 0
18 - 1 - 1 - 0
20 - 1 - 1 - 1
22 - 1 - 0 - 1
24 - 1 - 0 - 1
26 - 1 - 0 - 1
28 - 1 - 0 - 1
30 - 1 - 0 - 1
32 - 1 - 0 - 2
34 - 1 - 1 - 1
37 - 1 - 1 - 0
39 - 1 - 1 - 0
41 - 1 - 0 - 1
44 - 1 - 1 - 0
46 - 1 - 1 - 0
48 - 1 - 1 - 1
50 - 1 - 0 - 1
52 - 1 - 0 - 1
54 - 1 - 0 - 1
56 - 1 - 0 - 1
58 - 1 - 0 - 1
60 - 1 - 0 - 1
62 - 1 - 0 - 2
66 - 1 - 1 - 1
69 - 1 - 1 - 0
71 - 1 - 1 - 1
73 - 1 - 1 - 0
75 - 1 - 1 - 0
77 - 1 - 1 - 0
79 - 1 - 0 - 1
81 - 1 - 0 - 1
83 - 1 - 0 - 1
85 - 1 - 0 - 1
87 - 1 - 0 - 1
89 - 1 - 0 - 1
91 - 1 - 0 - 1
93 - 1 - 0 - 2
96 - 1 - 1 - 1
99 - 1 - 1 - 0
101 - 1 - 1 - 0
103 - 1 - 1 - 0
105 - 1 - 1 - 0
108 - 1 - 1 - 0
111 - 1 - 0 - 1
113 - 1 - 0 - 1
115 - 1 - 0 - 1
117 - 1 - 0 - 1
119 - 1 - 0 - 1
121 - 1 - 0 - 1
123 - 1 - 0 - 1
125 - 1 - 0 - 1
129 - 1 - 1 - 0
131 - 1 - 1 - 0
133 - 1 - 0 - 1
135 - 1 - 1 - 0
138 - 1 - 1 - 0
140 - 1 - 1 - 1
142 - 1 - 0 - 1
144 - 1 - 0 - 1
146 - 1 - 0 - 1
148 - 1 - 0 - 1
150 - 1 - 0 - 1
152 - 1 - 0 - 1
154 - 1 - 0 - 2
157 - 1 - 1 - 1
160 - 1 - 1 - 0
162 - 1 - 0 - 1
164 - 1 - 1 - 0
166 - 1 - 1 - 0
168 - 1 - 1 - 1
171 - 1 - 0 - 1
173 - 1 - 0 - 1
175 - 1 - 0 - 1
177 - 1 - 0 - 1
179 - 1 - 0 - 1
181 - 1 - 0 - 2
184 - 1 - 1 - 1
186 - 1 - 1 - 0
189 - 1 - 0 - 1
192 - 1 - 1 - 0
194 - 1 - 1 - 0
196 - 1 - 1 - 0
199 - 1 - 0 - 1
201 - 1 - 0 - 1
203 - 1 - 0 - 1
205 - 1 - 0 - 1
207 - 1 - 0 - 1
209 - 1 - 0 - 1
211 - 1 - 0 - 2
213 - 1 - 1 - 1
216 - 1 - 1 - 0
219 - 1 - 1 - 0
222 - 1 - 0 - 1
224 - 1 - 1 - 0
226 - 1 - 1 - 0
229 - 1 - 1 - 0
231 - 1 - 1 - 0
233 - 1 - 1 - 0
235 - 1 - 1 - 0
237 - 1 - 1 - 0
239 - 1 - 1 - 0
241 - 1 - 1 - 0
243 - 1 - 1 - 0
245 - 1 - 1 - 0
247 - 1 - 1 - 0
249 - 1 - 1 - 0
251 - 1 - 1 - 0
253 - 1 - 1 - 0
255 - 1 - 1 - 0
257 - 1 - 1 - 0
259 - 1 - 1 - 0
261 - 1 - 1 - 0
263 - 1 - 1 - 0
265 - 1 - 1 - 0
267 - 1 - 1 - 0
269 - 1 - 1 - 0
271 - 1 - 1 - 0
273 - 1 - 1 - 0
275 - 1 - 1 - 0
277 - 1 - 1 - 0
279 - 1 - 1 - 0
281 - 1 - 1 - 0
283 - 1 - 1 - 0
285 - 1 - 1 - 0
287 - 1 - 1 - 0
289 - 1 - 1 - 0
291 - 1 - 1 - 0
293 - 1 - 1 - 0
295 - 1 - 1 - 0
297 - 1 - 1 - 0
299 - 1 - 1 - 0
301 - 1 - 1 - 0
303 - 1 - 1 - 0
305 - 1 - 1 - 0
307 - 1 - 1 - 0
309 - 1 - 1 - 0
311 - 1 - 1 - 0
313 - 1 - 1 - 0
315 - 1 - 1 - 0
317 - 1 - 1 - 0
319 - 1 - 1 - 0
321 - 1 - 1 - 0
323 - 1 - 1 - 0
325 - 1 - 1 - 0
327 - 1 - 1 - 0
329 - 1 - 1 - 0
331 - 1 - 1 - 0
333 - 1 - 1 - 0
335 - 1 - 1 - 0
337 - 1 - 1 - 0
339 - 1 - 1 - 0
341 - 1 - 1 - 0
343 - 1 - 1 - 0
345 - 1 - 1 - 0
347 - 1 - 1 - 0
350 - 1 - 1 - 0
352 - 1 - 1 - 0
353 - 1 - 1 - 0
355 - 1 - 1 - 0
