Elapsed - Replicas - Running - Unavailable
1 - 0 - 0 - 0
3 - 0 - 0 - 0
5 - 1 - 0 - 1
7 - 1 - 1 - 0
9 - 1 - 1 - 0
11 - 1 - 1 - 0
12 - 2 - 1 - 1
15 - 2 - 2 - 0
17 - 2 - 1 - 1
19 - 2 - 2 - 0
21 - 2 - 2 - 0
22 - 2 - 2 - 0
24 - 2 - 2 - 0
27 - 2 - 2 - 1
29 - 2 - 1 - 1
31 - 2 - 1 - 1
33 - 2 - 1 - 1
35 - 2 - 1 - 1
37 - 2 - 0 - 2
39 - 2 - 0 - 2
41 - 2 - 0 - 3
43 - 2 - 1 - 2
45 - 2 - 1 - 2
47 - 2 - 1 - 2
49 - 2 - 1 - 1
51 - 2 - 1 - 1
53 - 2 - 1 - 2
55 - 2 - 2 - 1
57 - 2 - 1 - 2
59 - 2 - 2 - 1
61 - 2 - 2 - 0
63 - 2 - 2 - 0
65 - 2 - 2 - 0
67 - 2 - 2 - 0
69 - 2 - 2 - 0
71 - 2 - 1 - 1
73 - 2 - 1 - 1
75 - 2 - 1 - 1
77 - 2 - 1 - 1
79 - 2 - 1 - 1
81 - 2 - 1 - 1
83 - 2 - 1 - 2
85 - 2 - 0 - 3
87 - 2 - 0 - 2
89 - 2 - 1 - 2
91 - 2 - 1 - 2
93 - 2 - 1 - 1
95 - 2 - 1 - 1
97 - 2 - 1 - 1
99 - 2 - 1 - 2
102 - 2 - 1 - 2
104 - 2 - 2 - 1
106 - 2 - 2 - 1
108 - 2 - 2 - 0
110 - 2 - 2 - 0
112 - 2 - 2 - 0
114 - 2 - 2 - 0
115 - 2 - 1 - 1
118 - 2 - 1 - 1
120 - 2 - 1 - 1
122 - 2 - 1 - 1
124 - 2 - 1 - 1
125 - 2 - 1 - 1
127 - 2 - 1 - 1
129 - 2 - 1 - 2
132 - 2 - 1 - 2
134 - 2 - 1 - 2
136 - 2 - 1 - 2
139 - 2 - 1 - 1
140 - 2 - 1 - 1
142 - 2 - 1 - 1
144 - 2 - 1 - 1
146 - 2 - 0 - 2
148 - 2 - 2 - 1
150 - 2 - 2 - 1
152 - 2 - 2 - 1
155 - 2 - 2 - 0
157 - 2 - 2 - 0
159 - 2 - 2 - 0
161 - 2 - 2 - 0
163 - 2 - 1 - 1
165 - 2 - 1 - 1
167 - 2 - 1 - 1
169 - 2 - 1 - 1
171 - 2 - 1 - 1
173 - 2 - 1 - 2
175 - 2 - 2 - 1
178 - 2 - 1 - 2
179 - 2 - 1 - 2
182 - 2 - 1 - 1
184 - 2 - 1 - 1
186 - 2 - 1 - 1
188 - 2 - 0 - 1
190 - 2 - 1 - 2
192 - 2 - 2 - 1
194 - 2 - 2 - 1
196 - 2 - 2 - 1
198 - 2 - 2 - 1
200 - 2 - 2 - 0
202 - 2 - 1 - 1
204 - 2 - 1 - 1
206 - 2 - 1 - 1
208 - 2 - 1 - 1
210 - 2 - 1 - 1
212 - 2 - 1 - 1
214 - 2 - 1 - 2
216 - 2 - 1 - 2
218 - 2 - 2 - 1
220 - 2 - 1 - 2
222 - 2 - 1 - 1
224 - 3 - 1 - 2
227 - 3 - 2 - 1
229 - 3 - 2 - 1
231 - 3 - 2 - 3
233 - 3 - 2 - 1
235 - 3 - 3 - 1
237 - 3 - 3 - 1
240 - 3 - 3 - 0
242 - 3 - 3 - 0
244 - 3 - 3 - 0
246 - 3 - 3 - 0
248 - 3 - 3 - 0
250 - 3 - 3 - 0
252 - 3 - 2 - 1
254 - 3 - 2 - 1
256 - 3 - 1 - 2
258 - 3 - 2 - 1
260 - 3 - 2 - 1
262 - 3 - 2 - 1
264 - 3 - 2 - 2
267 - 3 - 2 - 2
269 - 3 - 2 - 2
271 - 3 - 2 - 2
273 - 3 - 2 - 2
275 - 3 - 1 - 2
277 - 3 - 1 - 2
279 - 3 - 1 - 2
281 - 3 - 1 - 2
283 - 3 - 1 - 3
285 - 3 - 1 - 3
287 - 3 - 2 - 2
289 - 3 - 2 - 3
291 - 3 - 3 - 0
293 - 3 - 3 - 0
295 - 3 - 3 - 0
297 - 3 - 3 - 0
299 - 3 - 3 - 0
301 - 3 - 3 - 0
303 - 3 - 3 - 0
305 - 3 - 3 - 0
307 - 3 - 2 - 1
309 - 3 - 3 - 0
311 - 3 - 3 - 0
313 - 3 - 3 - 0
315 - 3 - 3 - 0
317 - 3 - 3 - 0
319 - 3 - 1 - 2
321 - 3 - 2 - 1
323 - 3 - 2 - 1
325 - 3 - 1 - 2
327 - 3 - 1 - 2
329 - 3 - 1 - 2
331 - 3 - 1 - 2
333 - 3 - 1 - 3
335 - 3 - 1 - 3
338 - 3 - 2 - 2
340 - 3 - 3 - 1
342 - 3 - 2 - 2
344 - 3 - 2 - 2
347 - 3 - 2 - 1
348 - 3 - 2 - 1
350 - 3 - 2 - 1
352 - 3 - 2 - 1
354 - 3 - 2 - 1
356 - 3 - 0 - 3
359 - 3 - 2 - 2
361 - 3 - 2 - 2
363 - 3 - 2 - 2
365 - 3 - 2 - 1
367 - 3 - 2 - 1
369 - 3 - 2 - 2
371 - 3 - 3 - 1
373 - 3 - 3 - 0
375 - 3 - 2 - 1
377 - 3 - 2 - 1
379 - 3 - 2 - 1
381 - 3 - 2 - 1
