Elapsed - Replicas - Running - Unavailable
1 - 64 - 64 - 0
3 - 64 - 64 - 0
5 - 64 - 64 - 0
8 - 64 - 64 - 0
10 - 64 - 57 - 9
15 - 64 - 55 - 9
19 - 64 - 51 - 13
23 - 64 - 52 - 12
28 - 64 - 51 - 16
32 - 64 - 41 - 25
36 - 64 - 38 - 27
39 - 64 - 30 - 35
43 - 64 - 25 - 40
46 - 64 - 17 - 49
Elapsed - Replicas - Running - Unavailable
1 - 64 - 64 - 0
3 - 64 - 64 - 0
6 - 64 - 64 - 0
8 - 64 - 64 - 0
10 - 64 - 64 - 1
13 - 64 - 56 - 9
17 - 64 - 51 - 14
21 - 64 - 40 - 25
24 - 64 - 34 - 32
27 - 64 - 29 - 36
29 - 64 - 24 - 42
33 - 64 - 15 - 52
37 - 64 - 7 - 58
39 - 64 - 5 - 58
Elapsed - Replicas - Running - Unavailable
1 - 64 - 64 - 0
3 - 64 - 64 - 0
5 - 64 - 64 - 0
8 - 64 - 64 - 0
10 - 64 - 63 - 1
13 - 64 - 63 - 2
16 - 64 - 56 - 9
21 - 64 - 49 - 16
24 - 64 - 35 - 30
28 - 64 - 31 - 34
30 - 64 - 24 - 41
34 - 64 - 19 - 46
37 - 64 - 14 - 51
42 - 64 - 6 - 59
45 - 64 - 10 - 52
