
keda_p0_hpa5_d500%1000,541110773,5317793710,2680833946,87651692,178391464,110762698,45974020,11273200119,3668039199,434161,24571469278,7097067419,1,4,1,1,6,3,540,5314,2679,118,61,433233762455
keda_p1_hpa5_d500%1000,666132201,4696875640,2665976726,87782616,168209793,108641262,65639980,13226973336,4302810387,526118,21086781592,8325127922,1,4,1,1,6,3,665,4695,2664,118,61,508170391160
keda_p0_hpa15_d500%1000,633863308,4917849207,2702954989,89474951,639539400,116886322,3212506,19115289728,4067426774,422728,23357761864,7869700746,1,4,1,1,6,3,632,4917,2701,118,61,480422496858
keda_p1_hpa15_d500%1000,576513086,5311837785,2682164227,85301688,231793443,109071044,17973520,14602441837,3842150132,370000,24489030032,7433994094,1,4,1,1,6,3,570,5311,2680,118,61,453837451836
keda_p0_hpa30_d500%1000,600375540,5425733322,2729236433,86122730,236072056,114597587,1325185,20821631446,4970206875,437005,31131485013,9621690876,1,4,1,1,6,3,599,5423,2727,118,61,587208942535
keda_p1_hpa30_d500%1000,756010024,5195853566,2712127341,86094170,160443404,111121547,2952631,12801301037,3963754726,455975,23709937124,7669396180,1,4,1,1,6,3,755,5195,2710,118,61,468167121632
keda_p0_hpa530_d500%1000,636202633,4851663552,2639791394,87090602,2128967437,129154458,16477813,20250184761,4161111467,498484,32006466542,8050992243,1,4,1,1,6,3,635,4850,2638,118,61,491481839567
keda_p1_hpa530_d500%1000,625835184,4767107151,2658870244,89849292,510047604,115055038,49924872,11662412844,3610483837,495160,19029028398,6985951071,1,4,1,1,6,3,625,4766,2657,118,61,426548022796
keda_p0_hpa5_d3000%5000,3172740097,25262501554,14468354198,86802222,166645045,108977468,272969103,39255954517,11562421786,406271,65907340983,22368505167,1,4,1,1,6,3,3172,25261,14466,118,61,1364823767687
keda_p1_hpa5_d3000%5000,3531864307,26022639536,14348330287,85511840,177893870,108650241,116136283,35244236658,12467829997,499957,67656975450,24120150939,1,4,1,1,6,3,3531,26021,14346,118,61,1471740701861
keda_p0_hpa15_d3000%5000,3389085826,25176060904,14493447315,91195357,185874583,111967295,256514623,38233098122,12453653024,372878,75415879159,24092664013,1,4,1,1,6,3,3388,25171,14491,118,61,1470000363634
keda_p1_hpa15_d3000%5000,3547004649,25757315019,14388418898,88851175,207500135,112965698,88959855,36653580342,12004214195,450481,60238506416,23222787179,1,4,1,1,6,3,3545,25756,14386,118,61,1416919663339
keda_p0_hpa30_d3000%5000,3008143753,26303846216,14347450171,88125604,188884828,111076146,43421424,29918011433,10070086665,441335,57217611884,19482323032,1,4,1,1,6,3,3007,26303,14345,118,61,1189316424388
keda_p1_hpa30_d3000%5000,3702054164,25466040222,14377814834,83845307,171778618,112126089,115310347,36010820059,10987753985,472561,72225811699,21256865344,1,4,1,1,6,3,3701,25465,14376,118,61,1297036827325
keda_p0_hpa530_d3000%5000,3024079302,26773978143,14460434006,90133965,171502642,110989841,30375089,38238025421,12041491947,412935,61902813324,23295160095,1,4,1,1,6,3,3023,26772,14458,118,61,1421345839466
keda_p1_hpa530_d3000%5000,4035610495,25420226682,14497836154,87005522,186941970,111287524,34227139,25368650131,12213055888,441439,72460182702,23627303585,1,4,1,1,6,3,4034,25419,14496,118,61,1441608371587
fixed_p32_d0%0,318886,2419794,689122,90383117,341435615,133465516,971838,14746250077,707192803,422828,19774494526,1371198558,1,4,1,1,6,3,0,0,0,118,61,83925466905
fixed_p64_d0%0,300505,3006299,723066,95173028,436499846,156332594,795181,11515947365,479254676,335184,13384228987,928954648,1,4,1,1,6,3,0,0,0,118,61,56978923556
fixed_p32_d100%150,101714292,802553715,451974212,94309049,276594814,148443311,1160395,16968879468,820675855,230990,16971321947,1589508515,1,4,1,1,6,3,100,801,450,118,61,97337329729
fixed_p1_d5000%10000,5742596851,52044488632,27601964772,85566446,222357177,115530534,7365050077,69394318567,42137965630,426733,239285892851,81515173348,1,4,1,1,6,3,5738,52043,27600,118,61,4972764454919
fixed_p2_d5000%10000,5070092402,49071383536,27253769191,89224266,261392374,114207201,316260472,53758025887,23100608778,517657,121351800689,44688511212,1,4,1,1,6,3,5069,49070,27251,118,61,2726387749400
fixed_p4_d5000%10000,6099125923,50256313108,26593427668,90481388,274679375,116801050,64972637,50265119631,14737504796,451562,62939864890,28510568974,1,4,1,1,6,3,6097,50255,26591,118,61,1739512043199
fixed_p16_d5000%10000,6379845869,51614295568,27239152200,90939891,577676222,127831856,8318754,50990001836,12826029912,388009,51623292777,24812841470,1,4,1,1,6,3,6379,51613,27237,118,61,1514099449414
fixed_p64_d5000%10000,5232518848,49822471420,26733276159,86171888,677783169,142457050,33855799,49834192955,12649989389,561888,49836818559,24472166261,1,4,1,1,6,3,5231,49816,26731,118,61,1493161977672
fixed_p1_d500%1000,530589302,4861231715,2725180837,94455501,198599462,122206590,63381319,26775369787,11495642587,456605,60332705384,22239828475,1,4,1,1,6,3,527,4860,2723,118,61,1356986639803
fixed_p2_d500%1000,619059675,4898037308,2677399041,92662617,187756236,118438761,119583327,22613794885,6237748943,523761,32536850108,12069652588,1,4,1,1,6,3,618,4897,2675,118,61,736674249901
fixed_p4_d500%1000,557217604,5118874693,2685989614,89196832,341685944,127517351,23934905,19083748806,3746636659,431112,22051439885,7249952134,1,4,1,1,6,3,556,5117,2684,118,61,442607909517
fixed_p16_d500%1000,640114754,4776356065,2719611334,93548684,320146121,143033772,1334448,1799759920305,16914006726,394426,1804532107182,32721589440,1,4,1,1,6,3,636,4774,2717,118,61,1996523409975
fixed_p64_d500%1000,508091679,5455304848,2678910727,93023870,412875701,157741577,2054283,4572040261,1266613736,758706,5467065890,2454197486,1,4,1,1,6,3,507,5454,2676,118,61,150111101672
fixed_p1_d3000%5000,3307212355,26904944156,14377389556,88379123,198754683,118283798,3384516682,1821600417535,59568502261,587933,1911126600585,115233167940,1,4,1,1,6,3,3306,26903,14375,118,61,7029631407420
fixed_p2_d3000%5000,3278459722,26316276947,14281540714,95117916,255535693,120209914,97572265,35944613478,15371302123,479033,78213031464,29736981662,1,4,1,1,6,3,3277,26313,14279,118,61,1814350236603
fixed_p4_d3000%5000,3637708455,26313003317,14512014264,96472322,270312268,126802770,22750790,29136135214,9616187824,341499,46015714993,18603866686,1,4,1,1,6,3,3636,26312,14510,118,61,1135196876323
fixed_p16_d3000%5000,3499323274,27320179178,14505673802,96657323,556099942,139511140,18357775,27335839670,6762396160,649638,27336770638,13084678030,1,4,1,1,6,3,3497,27319,14503,118,61,798563829563
fixed_p64_d3000%5000,3029168594,25966432170,14461532095,96803786,342919836,149891275,2487812,25980232303,6766047897,431016,25981450758,13090668054,1,4,1,1,6,3,3028,25963,14459,118,61,798882093249
keda_p0_hpa5_d0%0,370275,3747396,866281,90441797,277748171,135342217,1230753,8396295815,2985393291,370492,20355844463,5779257877,1,4,1,1,6,3,0,0,0,118,61,352953362532
keda_p1_hpa5_d0%0,364923,3277879,844209,95482864,216823076,130344046,1136089,15712407178,3301637754,374434,25827080159,6388789722,1,4,1,1,6,3,0,0,0,118,61,390105110697
keda_p0_hpa15_d0%0,349068,3980049,879414,98693351,260448096,130634049,1753024,17134584696,3073316071,418421,28965791882,5947624558,1,4,1,1,6,3,0,0,0,118,61,363237319420
keda_p1_hpa15_d0%0,379924,3323862,824108,95943164,303827164,137010322,1188792,25398300923,3919173716,376782,31659069935,7584132680,1,4,1,1,6,3,0,0,0,118,61,463018942605
keda_p0_hpa30_d0%0,365049,1957593,764321,94584301,318831175,130730187,1639312,16284517699,3656263810,501148,38095970871,7075001719,1,4,1,1,6,3,0,0,0,118,61,431942947660
keda_p1_hpa30_d0%0,353025,2850262,871785,89917087,748548253,134535760,1551489,16377904532,3939379276,447059,31112257555,7622496668,1,4,1,1,6,3,0,0,0,118,61,465449258998
keda_p0_hpa530_d0%0,351584,2681601,829196,87317184,207938031,126204417,2116735,19372984238,4323450253,271460,27726650442,8365616809,1,4,1,1,6,3,0,0,0,118,61,510733536755
keda_p1_hpa530_d0%0,372530,4355768,880445,91272493,934264288,133368441,1941729,263468078092,7671688927,363363,275263355453,14843304808,1,4,1,1,6,3,0,0,0,118,61,905846760123
keda_p0_hpa5_d100%150,101485626,762063374,443146974,88869759,316038529,131280494,7593330,16085815879,3640505411,545279,31914515516,7044740997,1,4,1,1,6,3,100,760,441,118,61,430365360359
keda_p1_hpa5_d100%150,129167790,802900436,453796636,97779868,1095861824,135279931,20958614,14368046570,3025486987,398670,20085285446,5856346300,1,4,1,1,6,3,128,798,451,118,61,357623793723
keda_p0_hpa15_d100%150,112908228,826706810,450694581,96278735,243805385,129847703,2192875,1792292671905,18328096279,346113,1804007186104,35457938309,1,4,1,1,6,3,112,825,448,118,61,2163403187278
keda_p1_hpa15_d100%150,119120828,825793206,453801309,100646095,337040734,135607001,8500301,18959868459,3380919214,488316,28917569209,6542607324,1,4,1,1,6,3,118,825,451,118,61,399528160561
keda_p0_hpa30_d100%150,104424664,811302942,453788366,96000214,225308945,131747144,26588124,15922759807,2972635170,475458,22982193061,5752483252,1,4,1,1,6,3,103,808,451,118,61,351309300357
keda_p1_hpa30_d100%150,122248479,802642180,446697874,99155483,224951986,128677109,2339339,13239196613,3085461942,494867,21501114046,5971124342,1,4,1,1,6,3,121,800,444,118,61,364652273089
keda_p0_hpa530_d100%150,101223226,813932293,451508637,93758073,358296670,135798463,1521898,1790557632425,20876296611,525095,1801853104936,40387426633,1,4,1,1,6,3,100,811,449,118,61,2464091379984
keda_p1_hpa530_d100%150,102739653,807614627,449610888,91869101,208339919,129309112,9462210,8550390535,2895874985,514660,24170686491,5604506519,1,4,1,1,6,3,102,805,447,118,61,342677721622
keda_p0_hpa5_d5000%10000,5631200214,48072953044,26854149487,93289683,246833838,126858231,347761555,62190845230,20703595784,385989,103094595257,40052027691,1,4,1,1,6,3,5630,48072,26851,118,61,2443606648843
keda_p1_hpa5_d5000%10000,6054410327,50123084744,26935073348,94497181,221757402,130957623,391844236,67488165900,19289389655,561210,107963315035,37316031872,1,4,1,1,6,3,6053,50122,26932,118,61,2276725969954
keda_p0_hpa15_d5000%10000,5470543161,47943876312,26908881408,100212074,216149749,132324160,689759188,71502734745,20847459298,356323,108410904945,40330413382,1,4,1,1,6,3,5468,47942,26906,118,61,2460572262505
keda_p1_hpa15_d5000%10000,5444802709,48399326893,27020259662,93901750,196967841,131002649,71502008,74690471293,20393655488,326558,101345736368,39452154371,1,4,1,1,6,3,5443,48396,27017,118,61,2407009875287
keda_p0_hpa30_d5000%10000,6736646342,50584748721,27054194833,93274737,3187587974,152613158,30953428,269670388060,22100423046,491816,284930468038,42754343726,1,4,1,1,6,3,6734,50583,27051,118,61,2608412690988
keda_p1_hpa30_d5000%10000,9247911220,49172818206,26891993002,88053352,237489342,127795413,74099390,70909856338,20488726483,378837,99160242396,39636564951,1,4,1,1,6,3,9245,49172,26889,118,61,2418501287153
keda_p0_hpa530_d5000%10000,5514002169,50396311524,27063829237,90435820,245784247,122081540,227974911,1781308006737,34411947000,524192,1828892238624,66569900067,1,4,1,1,6,3,5513,50394,27061,118,61,4061218744514
keda_p1_hpa530_d5000%10000,5340626003,51543596802,26730839632,93182252,257122272,135087105,206451930,1790192395681,34677513923,566214,1846874424925,67083481027,1,4,1,1,6,3,5338,51540,26728,118,61,4092630415583
keda_p0_hpa5_d500%1000,583254260,5099774608,2713316509,92383272,1733507631,144583752,8013993,14102138246,4575798785,339260,30762079708,8853572875,1,4,1,1,6,3,581,5098,2710,118,61,540480463360
keda_p1_hpa5_d500%1000,530367723,5100307982,2684244430,97461959,1436762050,158703164,2420637,20133740765,4595663471,380937,27791345370,8892334360,1,4,1,1,6,3,521,5098,2681,118,61,542914207265
keda_p0_hpa15_d500%1000,525185344,5383930503,2745949440,92340777,220541112,142258556,2773688,296286383095,7437104131,458786,320841351682,14389732640,1,4,1,1,6,3,523,5383,2743,118,61,878473154908
keda_p0_hpa30_d500%1000,622758700,4663939770,2664266793,99755858,222728107,135642038,6087137,9481512744,3637335525,546834,21502663339,7039395548,1,4,1,1,6,3,620,4662,2661,118,61,429886867984
keda_p1_hpa30_d500%1000,529118359,4999912036,2710380924,91350640,312615034,139590177,4206300,16819592067,4327067435,419768,34399656689,8373641760,1,4,1,1,6,3,528,4997,2707,118,61,511231570963
keda_p0_hpa530_d500%1000,534780934,4890613029,2655544113,99454973,304868711,144834720,39735410,1788628796476,19668153942,324993,1824882422838,38050336220,1,4,1,1,6,3,533,4887,2652,118,61,2321559991070
keda_p1_hpa530_d500%1000,540615952,4915610869,2659185374,95867800,380557300,150168055,43890429,13372658826,3939938993,530033,23197269995,7624242304,1,4,1,1,6,3,536,4914,2656,118,61,465555534972
keda_p0_hpa5_d3000%5000,3161517045,26563172577,14482816379,98639486,249842057,133698876,50299547,1816444650366,28779606231,448643,1850413141302,55675065178,1,4,1,1,6,3,3159,26561,14480,118,61,3396681845858
keda_p1_hpa5_d3000%5000,3326131951,25274241218,14506352661,94161683,540818997,140168406,67282001,39353271427,12397241899,493560,69395691149,23984456506,1,4,1,1,6,3,3325,25270,14503,118,61,1463525632030
keda_p0_hpa15_d3000%5000,4317084116,25975987040,14245949405,103665401,226295500,138526795,210681390,44402103591,12068525992,515908,70391839121,23348552225,1,4,1,1,6,3,4315,25974,14243,118,61,1424689662891
keda_p1_hpa15_d3000%5000,3797749919,25639640701,14357335008,100811270,266558766,138532439,2529963,269542799233,14582203808,470839,290831639805,28210871399,1,4,1,1,6,3,3796,25637,14354,118,61,1721369250779
keda_p0_hpa30_d3000%5000,3165095237,25570515002,14551400293,96916101,322163709,142518085,19563014,31919789843,11044076236,487896,69590405668,21366379551,1,4,1,1,6,3,3164,25569,14548,118,61,1303815237796
keda_p1_hpa30_d3000%5000,3383838091,26352177816,14277902618,98656046,277664430,143763596,62969667,1801700342405,26800120355,456995,1839650457049,51845656948,1,4,1,1,6,3,3381,26351,14274,118,61,3163168168798
keda_p0_hpa530_d3000%5000,3128400077,24734040138,14258140376,95186058,752363683,146299362,86563068,29084681441,11961497957,310182,68805798718,23142011050,1,4,1,1,6,3,3123,24728,14255,118,61,1412234193861
keda_p1_hpa530_d3000%5000,3015802863,27423532512,14400056084,103635345,359684164,139379501,124419805,30908615222,12432187948,585647,64422251003,24052763432,1,4,1,1,6,3,3014,27421,14396,118,61,1467698539123
fixed_p32_d0%0,282803,15282262,1395409,120894754,768717614,254664278,1044760,1855062577875,16630087050,761895,1860199810776,32175146565,1,4,1,1,6,3,0,0,0,118,61,1963331817290
fixed_p64_d0%0,319220,14571950,1754512,99960627,814243361,273224361,1185636,19290990505,412857034,304650,24337551844,805175899,1,4,1,1,6,3,0,0,0,118,61,49766186090
fixed_p32_d100%150,119284092,774848019,458738901,103291646,700323466,280206759,1569593,14895308901,1054347461,641535,16239124040,2044949440,1,4,1,1,6,3,116,772,452,118,61,125483406303
fixed_p1_d5000%10000,5156810929,50020695485,26753309745,105745456,335710913,150310700,5263950883,70952236391,41728564520,414149,217052455347,80723764727,1,4,1,1,6,3,5155,50016,26749,118,61,4924757697943
fixed_p2_d5000%10000,6064994127,48296850542,27408339939,102813917,500319011,158891207,401825975,51652702623,23472008132,549651,117686646219,45408634109,1,4,1,1,6,3,6059,48292,27404,118,61,2770486692208
fixed_p4_d5000%10000,5541675757,53255134517,27101223250,103920074,480015063,166728091,83712605,53282144504,14810673881,539815,65316711194,28654028765,1,4,1,1,6,3,5538,53253,27097,118,61,1748560509899
fixed_p16_d5000%10000,8845542704,48236414102,27042042510,103814556,1015020199,193615224,5978565,45303082871,12517494475,544300,48255159690,24218745167,1,4,1,1,6,3,8842,48234,27038,118,61,1477970155527
fixed_p64_d5000%10000,5530724663,47990837284,26853808032,104616474,994421301,259480152,21113707,48039455259,12652512161,564955,48041056484,24478345721,1,4,1,1,6,3,5526,47987,26850,118,61,1493662890930
fixed_p1_d500%1000,551966335,5073625710,2664370195,101970780,821678796,175827353,295751161,1810664490594,42550153783,486019,1866991646610,82315192694,1,4,1,1,6,3,550,5071,2660,118,61,5021851683205
fixed_p2_d500%1000,525767993,4845541213,2688913149,102424389,589792371,189483503,20116617,25731694497,6625787742,400524,35446496162,12821551904,1,4,1,1,6,3,524,4841,2684,118,61,782744896856
fixed_p4_d500%1000,515169679,4849142013,2678023112,100094624,584676424,202179700,2878539,1787697482481,18960295139,533648,1810447541758,36682854319,1,4,1,1,6,3,512,4843,2670,118,61,2238453415574
fixed_p16_d500%1000,530906753,4731636332,2651479708,105978552,820424728,275410343,3041357,1857418862515,17760460938,511901,1870945565447,34361882190,1,4,1,1,6,3,530,4730,2645,118,61,2097095314275
fixed_p64_d500%1000,556219360,5185965049,2685857256,116938381,1215199220,321976144,1915325,4984743513,1311099838,451025,5410170386,2545589544,1,4,1,1,6,3,555,5176,2678,118,61,155972251787
fixed_p2_d3000%5000,3175230389,25680946627,14366668724,94005019,9096395618,269699101,123972921,1803837246278,46319533899,605622,1879345152435,89605362241,1,4,1,1,6,3,3170,25678,14362,118,61,5466470174406
fixed_p4_d3000%5000,3492255885,26682110636,14284951878,101368505,700471464,197687710,88849960,1796521906285,24558321881,549206,1822149226201,47511568633,1,4,1,1,6,3,3489,26679,14280,118,61,2899073293749
fixed_p16_d3000%5000,3036741955,25206691440,14329331124,113309040,700904877,249283473,5720938,24121488928,6730567310,541532,25238068312,13026251583,1,4,1,1,6,3,3033,25202,14324,118,61,795337098557
fixed_p64_d3000%5000,3077052057,25430784472,14605306703,105498622,662523943,281744281,10188854,25443100786,6852314041,591262,25454144502,13262149781,1,4,1,1,6,3,3071,25426,14597,118,61,809802577243
keda_p0_hpa5_d0%0,372757,12622262,2000041,100921690,794144041,230573862,1524642,1791511366866,18717290618,482195,1804431766118,36215882918,1,4,1,1,6,3,0,0,0,118,61,2209871949647
keda_p1_hpa5_d0%0,378038,21122564,1720005,106911725,687382169,219719224,1921601,1788393135680,19058974874,493250,1802457342149,36872855642,1,4,1,1,6,3,0,0,0,118,61,2250053669253
keda_p0_hpa15_d0%0,351364,57139734,2084351,95316558,907047083,232994347,3862362,293170717796,7948088941,503378,310378774369,15379313969,1,4,1,1,6,3,0,0,0,118,61,938822559534
keda_p1_hpa15_d0%0,334512,20416144,1374501,91332430,873999220,195508990,2007429,22969570999,3485687402,378621,33111714755,6747715721,1,4,1,1,6,3,0,0,0,118,61,412333740119
keda_p1_hpa30_d0%0,360673,26154131,1575032,100817637,610989280,191176049,867508,1800863670629,20815237387,299145,1807673416397,40270454924,1,4,1,1,6,3,0,0,0,118,61,2457178398443
keda_p1_hpa530_d0%0,353658,9982984,1189354,101985449,535749296,174424352,1155719,20717185321,3607968465,358964,29945260210,6984401815,1,4,1,1,6,3,0,0,0,118,61,426611691543
keda_p0_hpa5_d100%150,116957396,870625990,454080485,97508089,540534176,185578721,16022154,295992617425,5867409860,495300,313051604582,11356249893,1,4,1,1,6,3,112,864,449,118,61,693433237703
keda_p0_hpa15_d100%150,110959636,809682631,453891226,96712289,545429397,173278114,13386581,285276379732,5763073901,327155,293783409603,11152571352,1,4,1,1,6,3,110,803,449,118,61,680927776257
