Elapsed - Replicas - Running - Unavailable
1 - 2 - 2 - 0
3 - 2 - 2 - 0
5 - 2 - 2 - 0
7 - 2 - 2 - 0
9 - 2 - 2 - 0
11 - 2 - 2 - 0
13 - 2 - 2 - 0
15 - 2 - 2 - 0
17 - 2 - 2 - 0
19 - 2 - 2 - 0
21 - 2 - 2 - 0
23 - 2 - 2 - 0
25 - 2 - 2 - 0
27 - 2 - 2 - 0
29 - 2 - 2 - 0
31 - 2 - 0 - 2
33 - 2 - 0 - 2
35 - 2 - 0 - 2
37 - 2 - 0 - 2
39 - 2 - 0 - 2
41 - 2 - 0 - 2
43 - 2 - 1 - 2
45 - 2 - 2 - 2
47 - 2 - 2 - 2
49 - 2 - 2 - 1
52 - 2 - 2 - 0
54 - 2 - 2 - 0
55 - 2 - 2 - 0
57 - 2 - 2 - 0
59 - 2 - 2 - 0
61 - 2 - 2 - 0
63 - 2 - 2 - 0
65 - 2 - 2 - 0
67 - 2 - 2 - 0
69 - 2 - 2 - 1
71 - 2 - 2 - 0
73 - 2 - 2 - 0
75 - 2 - 2 - 0
77 - 2 - 2 - 0
79 - 2 - 2 - 0
81 - 2 - 2 - 0
83 - 2 - 2 - 0
85 - 2 - 1 - 1
87 - 2 - 1 - 1
89 - 2 - 1 - 1
91 - 2 - 1 - 1
93 - 2 - 0 - 2
95 - 2 - 0 - 2
97 - 2 - 0 - 3
99 - 2 - 1 - 2
101 - 2 - 1 - 2
102 - 2 - 1 - 2
105 - 2 - 1 - 2
107 - 2 - 2 - 1
109 - 2 - 2 - 1
110 - 2 - 2 - 1
113 - 2 - 2 - 1
115 - 2 - 2 - 0
117 - 2 - 2 - 0
119 - 2 - 2 - 0
121 - 2 - 2 - 0
123 - 2 - 2 - 0
125 - 2 - 2 - 0
126 - 2 - 1 - 1
129 - 2 - 2 - 0
131 - 2 - 2 - 0
133 - 2 - 2 - 0
135 - 2 - 1 - 1
137 - 2 - 1 - 1
139 - 2 - 1 - 1
141 - 2 - 1 - 1
143 - 2 - 1 - 1
145 - 2 - 1 - 1
147 - 2 - 0 - 2
149 - 2 - 0 - 3
151 - 2 - 1 - 2
153 - 2 - 1 - 2
155 - 2 - 1 - 2
157 - 2 - 1 - 2
159 - 2 - 2 - 1
161 - 2 - 2 - 1
163 - 2 - 2 - 1
165 - 2 - 2 - 0
167 - 2 - 2 - 0
170 - 2 - 2 - 0
172 - 2 - 2 - 0
173 - 2 - 2 - 0
175 - 2 - 2 - 0
177 - 2 - 2 - 0
179 - 2 - 2 - 0
181 - 2 - 2 - 0
183 - 2 - 2 - 0
185 - 2 - 2 - 0
187 - 2 - 2 - 0
189 - 2 - 2 - 0
191 - 2 - 2 - 0
193 - 2 - 1 - 1
195 - 2 - 1 - 1
196 - 2 - 1 - 1
198 - 2 - 1 - 1
200 - 2 - 1 - 1
202 - 2 - 1 - 1
204 - 2 - 0 - 2
206 - 2 - 0 - 2
208 - 2 - 1 - 2
210 - 2 - 1 - 2
212 - 2 - 1 - 2
214 - 2 - 1 - 1
216 - 2 - 1 - 1
218 - 2 - 1 - 1
220 - 2 - 1 - 2
222 - 2 - 2 - 1
224 - 2 - 2 - 1
225 - 2 - 2 - 1
228 - 2 - 2 - 0
230 - 2 - 2 - 0
232 - 2 - 2 - 0
234 - 2 - 2 - 0
236 - 2 - 2 - 0
238 - 2 - 2 - 0
240 - 2 - 1 - 1
242 - 2 - 2 - 0
244 - 2 - 2 - 0
246 - 2 - 2 - 0
248 - 2 - 2 - 0
250 - 2 - 1 - 1
252 - 2 - 1 - 1
253 - 2 - 1 - 1
255 - 2 - 1 - 1
257 - 2 - 1 - 1
259 - 2 - 1 - 1
261 - 2 - 0 - 2
263 - 2 - 0 - 3
265 - 2 - 1 - 2
267 - 2 - 1 - 2
269 - 2 - 1 - 2
272 - 2 - 1 - 2
274 - 2 - 2 - 1
276 - 2 - 2 - 1
278 - 2 - 2 - 1
280 - 2 - 2 - 0
282 - 2 - 2 - 0
284 - 2 - 2 - 0
